epoch,student_loss,teacher_loss,student_ce_loss,teacher_ce_loss,student_kd_loss,teacher_kd_loss
0,8.628699241790772,1.3911564582633973,8.628699241790772,1.3911564582633973,,
1,3.7877808042144774,1.844571364517212,4.81133985862732,1.6656797742462157,3.7877808042144774,3.454595972213745
2,2.6162773569107056,1.7234334083938598,3.86447469871521,1.6397586017417907,2.6162773569107056,2.476507011871338
3,2.1858087134933473,1.669457780189514,3.416331509933472,1.621572236328125,2.1858087134933473,2.100428056373596
4,2.2838817734909056,1.6700047315597535,3.654400139465332,1.6130256678390502,2.2838817734909056,2.182816685333252
5,1.9324804894638061,1.6283567360305786,3.2201596073913574,1.6014377903556825,1.9324804894638061,1.8706276264572144
6,1.7488195859146118,1.611895512905121,2.963455045814514,1.6016178262329102,1.7488195859146118,1.704395069618225
7,1.5975918490600587,1.587377033443451,2.746198841972351,1.589888630847931,1.5975918490600587,1.5647730431747437
8,1.5042211847305298,1.5733177123069764,2.6241439995193483,1.5839729779434204,1.5042211847305298,1.4774206927871705
9,1.430150638694763,1.5731368441200257,2.5368016709136962,1.5914962306022644,1.430150638694763,1.4079027269744873
10,1.3690194139480591,1.5654398601341248,2.4619284092712403,1.5893960446548463,1.3690194139480591,1.3498345798110962
11,1.3152042862319946,1.5565257947540283,2.393082324295044,1.585184656639099,1.3152042862319946,1.2985964167404174
12,1.2666703356170654,1.5515009503364563,2.340406457672119,1.5847665500068664,1.2666703356170654,1.2521109214401245
13,1.2286834829711915,1.5497325695610047,2.296645806388855,1.586844697341919,1.2286834829711915,1.2157238006973266
14,1.1943107696723938,1.543990631160736,2.2574704336929323,1.5841367649078368,1.1943107696723938,1.182675801563263
15,1.1611691800308228,1.5399995170783995,2.2232803462982176,1.5832641016960145,1.1611691800308228,1.1506186228561401
16,1.1361949195480348,1.5392533587837218,2.195429031829834,1.5851163754272461,1.1361949195480348,1.1264865769386292
17,1.113174996986389,1.5387863173484801,2.1797514923095704,1.5870830852127076,1.113174996986389,1.104115785999298
18,1.0935237393951416,1.5354314779663085,2.1525925410842897,1.5854923677635193,1.0935237393951416,1.0848838484573364
19,1.0811572856140137,1.5365286085700989,2.143107271499634,1.5880184598350524,1.0811572856140137,1.0731203402900695
20,1.069299488430023,1.5281752596473694,2.122600527229309,1.5800517148780824,1.069299488430023,1.0612875325202942
21,1.0488711711502074,1.5303382571792603,2.1077446085739138,1.584639954223633,1.0488711711502074,1.041623358001709
22,1.0291153063964844,1.526660975666046,2.0849901346969606,1.5826939197158814,1.0291153063964844,1.022364868774414
23,1.020386938533783,1.5261131680488587,2.0746092153549194,1.5830405703926087,1.020386938533783,1.0137669342422486
24,1.0043167555236816,1.5272485954475403,2.0612941190719605,1.5860416119194032,1.0043167555236816,0.9981118157577514
25,0.9904224630928039,1.5227252314567565,2.044462337150574,1.5825212544250489,0.9904224630928039,0.9845613984680176
26,0.9784429362487793,1.5256653456306457,2.0345258908081054,1.5870907552528382,0.9784429362487793,0.9728370448493957
27,0.9663788188743592,1.518038546180725,2.0165079606246947,1.5799213655281066,0.9663788188743592,0.9610935520744324
28,0.958216042766571,1.5166664704704285,2.002906841621399,1.5792980571174622,0.958216042766571,0.9529825613975524
29,0.9515268090248108,1.5157683088302611,2.006572370681763,1.5790212340927123,0.9515268090248108,0.9464923508262634
30,0.943036618309021,1.518303540649414,1.9952900720977784,1.5827601199913024,0.943036618309021,0.9381947220039367
31,0.9357140209197998,1.51649351852417,1.9888615910720826,1.5815516364860536,0.9357140209197998,0.9309708276748657
32,0.9289541778373718,1.5233548748397827,1.988805086517334,1.5899226486968994,0.9289541778373718,0.9242453075027466
33,0.9226563034629822,1.521450492401123,1.9807500532150268,1.5884824873924255,0.9226563034629822,0.9181629355049133
34,0.9163254406738282,1.516607150039673,1.9738461138534547,1.583790357646942,0.9163254406738282,0.9119586648750305
35,0.9103339023590088,1.5205808694267273,1.9680221467208863,1.5888538222122193,0.9103339023590088,0.9061246528244019
36,0.90540163356781,1.5163084244155884,1.960383694190979,1.5846495143508912,0.90540163356781,0.9012390078926087
37,0.9021228769302368,1.5224160710906982,1.96474639503479,1.5918042819786071,0.9021228769302368,0.8979225510978699
38,0.8984730586814881,1.5200988826179505,1.9627723598861695,1.5896166193008423,0.8984730586814881,0.894439640674591
39,0.8935649573516846,1.5124519915771484,1.9484599982070923,1.5816489241790772,0.8935649573516846,0.8896799762535095
40,0.8865580923080444,1.5109980867767334,1.9395893729019165,1.5808011336135863,0.8865580923080444,0.8827710425567626
41,0.8816888602638244,1.5137058312606813,1.9410435760498046,1.5843519529724122,0.8816888602638244,0.8778911202239991
42,0.875405283870697,1.5117076598358155,1.9294089759063722,1.582813833065033,0.875405283870697,0.8717524752998352
43,0.8706546894454956,1.5164825779533386,1.9309531975936889,1.5886357513809204,0.8706546894454956,0.8671043939018249
44,0.86735204454422,1.5128444780921937,1.9247814673614503,1.5849578252220153,0.86735204454422,0.8638247199249267
45,0.8639334372901917,1.5155252981567382,1.9222531355285644,1.5883090472030639,0.8639334372901917,0.8604719321250915
46,0.8596701040267944,1.5099716579055786,1.9154341612625123,1.5826053764915466,0.8596701040267944,0.8562685683250427
47,0.8548646739196777,1.511078350467682,1.9104043567657472,1.5843524765586854,0.8548646739196777,0.8516116005516052
48,0.8523134388542175,1.5035406299591065,1.898951905822754,1.5762614539146422,0.8523134388542175,0.8490535786819458
49,0.8495143360900879,1.5113572356987,1.9068636764526368,1.5852509217262267,0.8495143360900879,0.8463144509315491
50,0.8464274761199951,1.5148067347335816,1.9069511637878418,1.5894129746818542,0.8464274761199951,0.8433509636116028
51,0.842367500038147,1.5122976807022095,1.9013655157470704,1.5870822814941405,0.842367500038147,0.8392366509246826
52,0.8427770401573181,1.5121519039916993,1.900212346763611,1.5868709831237793,0.8427770401573181,0.8396805603027344
53,0.8407963113212585,1.5114882770729066,1.9024211734771728,1.5863502564239502,0.8407963113212585,0.8377308420372009
54,0.8386889669799805,1.5063706280708313,1.8902269700241088,1.5808945633506775,0.8386889669799805,0.8356555965232849
55,0.8351978016662598,1.5101441897583008,1.8919145255279541,1.5854692475128174,0.8351978016662598,0.8322190388298034
56,0.8322840550994873,1.5093203208732604,1.8900053311157226,1.584864020690918,0.8322840550994873,0.8294273918342591
57,0.8293395351409912,1.5062243823051453,1.8846070415878295,1.5817572073173523,0.8293395351409912,0.8264293312072754
58,0.8265769822120667,1.5073287770843506,1.882404304561615,1.5832842320251466,0.8265769822120667,0.8237300666999817
59,0.8242580828475952,1.5054019254875184,1.880307092552185,1.5813969068527223,0.8242580828475952,0.8214474747467041
60,0.8226753277206421,1.5055785173416139,1.8771647505950928,1.5817647748184205,0.8226753277206421,0.8199025658416748
61,0.819523533668518,1.5055336927986145,1.870525578804016,1.582066656036377,0.819523533668518,0.8167373846626281
62,0.8189929301643372,1.5031519875717163,1.872649252357483,1.5794739456748963,0.8189929301643372,0.8162547514152527
63,0.8177251081085205,1.506166384525299,1.870963500328064,1.5829656300354005,0.8177251081085205,0.8149735434913635
64,0.8162311625671387,1.5062279713821412,1.870079695854187,1.583191364402771,0.8162311625671387,0.813557820301056
65,0.8136540106201172,1.5084015215682984,1.8700507064819336,1.5858917423629761,0.8136540106201172,0.8109899097251893
66,0.8109548326301574,1.5029300808525086,1.865333200263977,1.5801020689964294,0.8109548326301574,0.8083825622177124
67,0.8102280748939514,1.5061061495780945,1.864426188468933,1.5837181202507018,0.8102280748939514,0.807598798904419
68,0.8092320016479492,1.5053939669418335,1.866753860206604,1.5830289625358582,0.8092320016479492,0.8066793937683105
69,0.8070575687599182,1.5026684596252442,1.8596937241363525,1.5802383347320557,0.8070575687599182,0.8045399660110474
70,0.8054733267021179,1.5073672302818297,1.862617558670044,1.5856305616378785,0.8054733267021179,0.8029976230621337
71,0.8036572666549683,1.5046177694702147,1.8578072704315185,1.5827825580787658,0.8036572666549683,0.8011350567626954
72,0.8029738273048401,1.4950841889572144,1.8512046693229676,1.5722591346931458,0.8029738273048401,0.8005100649642944
73,0.8014649700164795,1.4989544548416138,1.8502334852600097,1.5767254626464844,0.8014649700164795,0.7990157474708557
74,0.8007695188903808,1.5057082983398438,1.855238962135315,1.5843074487113953,0.8007695188903808,0.7983163346672059
75,0.7986847277069091,1.506222209854126,1.85582923122406,1.5850994751548768,0.7986847277069091,0.7963272021484376
76,0.7983152585411072,1.5034460000419616,1.8512162238693237,1.5820617173576355,0.7983152585411072,0.795904917755127
77,0.7953533614730834,1.5050823341369628,1.851844529209137,1.5842093411254883,0.7953533614730834,0.7929396377372742
78,0.7951381259727478,1.5049880981445312,1.8512540816497802,1.5841288574028014,0.7951381259727478,0.7927216386985779
79,0.7929967245674133,1.506903448562622,1.8543385637283325,1.5864894420623779,0.7929967245674133,0.7906299032592773
80,0.7931919506454468,1.5028639852714538,1.846902743358612,1.5819824686813355,0.7931919506454468,0.7907980155944824
81,0.7915031108665467,1.4998231715202333,1.845268251132965,1.5787785394477845,0.7915031108665467,0.7892252363586426
82,0.7896546376609802,1.501580588607788,1.8423591151428222,1.5809404327201844,0.7896546376609802,0.7873423620414733
83,0.7889110107421875,1.5015688648414611,1.8417598650741578,1.581003729095459,0.7889110107421875,0.7866554664039612
84,0.7861238569831848,1.5021695911788941,1.8398876364898682,1.5819800155830384,0.7861238569831848,0.7838761516571044
85,0.7858943015098572,1.5032173726463318,1.8403309042739868,1.5831733656692506,0.7858943015098572,0.783613822479248
86,0.7853323548126221,1.5051899955749513,1.8418840532302856,1.5854265001296997,0.7853323548126221,0.7830618269348144
87,0.7841312700462342,1.5054440638923645,1.8411424980545044,1.585843299369812,0.7841312700462342,0.7818513338279725
88,0.7835874080085754,1.5056763637924195,1.8423988830184936,1.5861582680511475,0.7835874080085754,0.7813395944595337
89,0.7812151331329346,1.5026430012321472,1.8372273192596436,1.5830349641990662,0.7812151331329346,0.7791157071495056
90,0.7809711137008667,1.4999242563056945,1.8338939801025391,1.5800493300056457,0.7809711137008667,0.7787989634513856
91,0.6757354825401306,,1.8369704682159425,,0.6757354825401306,
92,0.6701816341209411,,1.8306156469726562,,0.6701816341209411,
93,0.6672069777488708,,1.83485498462677,,0.6672069777488708,
94,0.6654523391151428,,1.830579364566803,,0.6654523391151428,
95,0.6626931064796447,,1.82614031791687,,0.6626931064796447,
96,0.6607496711730957,,1.8269551251983642,,0.6607496711730957,
97,0.6585274604988098,,1.825676007156372,,0.6585274604988098,
98,0.6574449373245239,,1.821310545387268,,0.6574449373245239,
99,0.6575068860435486,,1.8261482939529419,,0.6575068860435486,
100,0.6562954310226441,,1.8283426635742188,,0.6562954310226441,
