epoch,student_loss,teacher_loss,student_ce_loss,teacher_ce_loss,student_kd_loss,teacher_kd_loss
0,8.627300435905008,1.3885927257434156,8.627300435905008,1.3885927257434156,,
1,1.3128718720856563,1.5790542967526264,3.9646541571503904,1.8962554495443675,1.3128718720856563,1.2618531445031522
2,0.7096673705910957,1.2525791351928082,2.7289104137382516,1.8019924390318989,0.7096673705910957,0.7031658307369636
3,0.5984925098417402,1.1708148631415525,2.388190935040021,1.7465688125993633,0.5984925098417402,0.5950609138759188
4,0.5470889291162045,1.1312952781760433,2.249332638926221,1.7179715291466364,0.5470889291162045,0.5446190270222119
5,0.5149869682430714,1.1073039569964382,2.1678209473567733,1.701593110043536,0.5149869682430714,0.5130148042741045
6,0.49377813485377253,1.0909305678341157,2.117369553965945,1.689789437815655,0.49377813485377253,0.49207169805816103
7,0.4753105155410423,1.0773583661940835,2.0748060751366513,1.6808809102907445,0.4753105155410423,0.47383582230002785
8,0.46161252130749403,1.067190974657311,2.0400965438131036,1.6740976035222503,0.46161252130749403,0.4602843453543867
9,0.45173433562929227,1.0598856378185604,2.0214228940111374,1.6692721621807263,0.45173433562929227,0.45049911372901735
10,0.4441421528751628,1.0536971050392119,2.004773057529075,1.6644263057373845,0.4441421528751628,0.4429679049890776
11,0.43673583484685174,1.04901164673293,1.9937243660877002,1.662406206795407,0.43673583484685174,0.43561708729167603
12,0.43038639754272945,1.0442359729368549,1.9833170199149908,1.6591635807398943,0.43038639754272945,0.4293083650086767
13,0.4249224813766284,1.039587699884297,1.9730124591142348,1.6552936531430154,0.4249224813766284,0.423881746680699
14,0.4193366058168933,1.0361931743665922,1.9632741152540025,1.654039496208721,0.4193366058168933,0.41834685260490967
15,0.41550833015583716,1.0329095562944648,1.9542332080923537,1.6512691175124252,0.41550833015583716,0.41454999541914545
16,0.41194757158027473,1.0303438762222876,1.9448314048683188,1.649656892165456,0.41194757158027473,0.4110308600273528
17,0.40884832189369724,1.0290844993542445,1.939004209136343,1.6502097916972545,0.40884832189369724,0.4079592067281832
18,0.4067179767393047,1.0265780131210835,1.9324048322845895,1.647297307566624,0.4067179767393047,0.4058587181556228
19,0.4054485464686008,1.0251975960178514,1.9274162342714625,1.6457992322145178,0.4054485464686008,0.4045959597660643
20,0.40367354411418604,1.0256895317044505,1.9259867608860057,1.6485391178479107,0.40367354411418604,0.40283994537179274
21,0.40237552346333477,1.024102067625603,1.9210048187556668,1.6466550756114569,0.40237552346333477,0.40154905972168525
22,0.4011594985282829,1.023717986846143,1.9192728568660828,1.647085153806272,0.4011594985282829,0.40035081976534453
23,0.3995128652224747,1.0220991722109078,1.9145836626282635,1.6454843475502212,0.3995128652224747,0.39871399639785604
24,0.39827725542869846,1.022137924058233,1.9140336882320232,1.6467825075680838,0.39827725542869846,0.3974933402117
25,0.3966379465132587,1.0210691628322635,1.9106623471304645,1.6462646111164412,0.3966379465132587,0.39587371468365234
26,0.39578050491482697,1.0203622025866652,1.9078862571680555,1.6457039668541555,0.39578050491482697,0.39502043794375963
27,0.3949585650107825,1.020410201752731,1.9076129280010243,1.6466136835241758,0.3949585650107825,0.39420672007960933
28,0.39442759427658414,1.0200890893222272,1.906052540430752,1.6464960777172593,0.39442759427658414,0.3936821010746797
29,0.3941746703373495,1.019446131450717,1.9042654044209228,1.6454588063714863,0.3941746703373495,0.3934334568308759
30,0.39376803320427295,1.0188927633766531,1.9030716326528119,1.6447584995774143,0.39376803320427295,0.39302702711332266
31,0.3930173498545549,1.0192590411112803,1.9027880625139622,1.646230427895865,0.3930173498545549,0.39228765425667766
32,0.39271510426356354,1.018658670643752,1.9007718641023224,1.6453342892503298,0.39271510426356354,0.3919830527671484
33,0.39210468360079254,1.0186206909991062,1.900491864977405,1.645858643806389,0.39210468360079254,0.39138273810392854
34,0.39151425790381533,1.0182289443085177,1.8994152112056004,1.6456599957673022,0.39151425790381533,0.3907978920199459
35,0.39088635185723664,1.0174116528621169,1.895905266234768,1.6446528948685193,0.39088635185723664,0.39017041148587606
36,0.39031705614835793,1.017675961663919,1.8965192324875058,1.6457443153610887,0.39031705614835793,0.389607607631557
37,0.38974572301685617,1.0161198165529342,1.8934997995922906,1.643196082174763,0.38974572301685617,0.389043550659972
38,0.38916625366661434,1.0164623754943976,1.8929777908194099,1.6444487142282795,0.38916625366661434,0.3884760365474823
39,0.3887583251119822,1.0157526180583876,1.8920554846949769,1.6434293591359412,0.3887583251119822,0.38807587680355426
40,0.38853178754415374,1.016119876994815,1.8909023233307387,1.6443984879967095,0.38853178754415374,0.3878412658379871
41,0.38802376254979626,1.0149707053131356,1.8883421737055455,1.642601446389139,0.38802376254979626,0.38733996427437567
42,0.38768703461706383,1.0158573671538542,1.8899773670357187,1.64470834050051,0.38768703461706383,0.38700639375207785
43,0.38739459330932524,1.0160360439781306,1.8903364546386578,1.645356491356306,0.38739459330932524,0.3867155960398118
44,0.38714362717485223,1.016089974299457,1.890136803903749,1.6457117538516506,0.38714362717485223,0.3864681950198862
