Teacher,Student,Alpha,Temperature,Epochs,QKD Accuracy
mobilenet_v3_small,mobilenet_v3_small,"t:0.5, s:1.0",6.0,0-30-0,"top1: 85.94, top5: 90.62"
mobilenet_v3_small,mobilenet_v3_small,"t:0.5, s:1.0",6.0,0-30-0,"top1: 87.50, top5: 93.75"
mobilenet_v3_small,mobilenet_v3_small,"t:0.5, s:1.0",6.0,0-30-0,"top1: 85.94, top5: 93.75"
mobilenet_v3_small,mobilenet_v3_small,"t:0.5, s:1.0",6.0,0-30-0,"top1: 87.50, top5: 95.31"
