Teacher,Student,Alpha,Temperature,Epochs,QKD Accuracy
mobilenet_v3_small,mobilenet_v3_small,"t:0.3, s:0.7",6.0,30-100-0,"top1: 73.67, top5: 93.11"
mobilenet_v3_small,mobilenet_v3_small,"t:0.3, s:0.7",6.0,30-100-0,"top1: 73.80, top5: 93.77"
mobilenet_v3_small,mobilenet_v3_small,"t:0.1, s:1.0",6.0,30-100-0,"top1: 73.18, top5: 93.11"
mobilenet_v3_small,mobilenet_v3_small,"t:0.1, s:1.0",6.0,30-100-0,"top1: 73.27, top5: 93.31"
mobilenet_v3_small,mobilenet_v3_small,"t:0.1, s:1.0",6.0,30-100-0,"top1: 73.44, top5: 93.47"
mobilenet_v3_small,mobilenet_v3_small,"t:0.1, s:1.0",6.0,30-100-0,"top1: 72.98, top5: 93.37"
