Teacher,Student,Alpha,Temperature,Epochs,QKD Accuracy
mobilenet_v3_small,mobilenet_v3_small,"t:1.0, s:0.5",6.0,0-0-100,"top1: 63.07, top5: 84.95"
mobilenet_v3_small,mobilenet_v3_small,"t:1.0, s:0.5",6.0,0-0-100,"top1: 63.40, top5: 84.99"
mobilenet_v3_small,mobilenet_v3_small,"t:1.0, s:0.5",6.0,0-0-100,"top1: 63.27, top5: 84.92"
mobilenet_v3_small,mobilenet_v3_small,"t:1.0, s:0.5",6.0,0-0-100,"top1: 63.46, top5: 84.91"
