Teacher,Student,Alpha,Temperature,Epochs,QKD Accuracy
mobilenet_v3_small,mobilenet_v3_small,"t:0.1, s:1.0",6.0,0-90-10,"top1: 58.73, top5: 81.80"
mobilenet_v3_small,mobilenet_v3_small,"t:0.1, s:1.0",6.0,0-90-10,"top1: 58.41, top5: 81.61"
mobilenet_v3_small,mobilenet_v3_small,"t:0.1, s:1.0",6.0,0-90-10,"top1: 58.32, top5: 81.56"
