Teacher,Student,Alpha,Temperature,Epochs,QKD Accuracy
mobilenet_v3_small,mobilenet_v3_small,"t:1.0, s:0.5",6.0,0-100-0,"top1: 61.26, top5: 83.64"
mobilenet_v3_small,mobilenet_v3_small,"t:1.0, s:0.5",6.0,0-100-0,"top1: 61.24, top5: 83.54"
mobilenet_v3_small,mobilenet_v3_small,"t:1.0, s:0.5",6.0,0-100-0,"top1: 60.86, top5: 83.29"
mobilenet_v3_small,mobilenet_v3_small,"t:1.0, s:0.5",6.0,0-100-0,"top1: 61.33, top5: 83.62"
