Teacher,Student,Alpha,Temperature,Epochs,QKD Accuracy
mobilenet_v3_small,mobilenet_v3_small,"t:0.5, s:1.0",6.0,0-50-50,"top1: 63.66, top5: 85.41"
mobilenet_v3_small,mobilenet_v3_small,"t:0.5, s:1.0",6.0,0-50-50,"top1: 63.03, top5: 84.82"
mobilenet_v3_small,mobilenet_v3_small,"t:0.5, s:1.0",6.0,0-50-50,"top1: 63.15, top5: 85.10"
mobilenet_v3_small,mobilenet_v3_small,"t:0.5, s:1.0",6.0,0-50-50,"top1: 63.40, top5: 85.17"
